caldt,vwretd,vwretx,ewretd,ewretx,totval,sprtrn
19730531,-0.00916,-0.009181,-0.010582,-0.010724,563510443,-0.009064
19730601,-0.00973,-0.009821,-0.009526,-0.009635,557976355,-0.009719
19730604,-0.009218,-0.00937,-0.01058,-0.010942,552748376,-0.009237
19730605,0.016216,0.016054,0.009107,0.008799,561622186,0.016024
19730606,-0.002902,-0.00295,-0.004266,-0.004476,559965350,-0.002963
19730607,0.014865,0.014748,0.007232,0.007197,568223978,0.014668
19730608,0.011417,0.011355,0.013935,0.013831,574676270,0.011243
19730611,-0.002822,-0.00297,-0.000161,-0.000632,572941000,-0.003083
19730612,0.015011,0.014925,0.01332,0.013071,581491909,0.014902
19730613,-0.006451,-0.006457,0.001412,0.001383,577737115,-0.006372
19730614,-0.011063,-0.011152,-0.012843,-0.012954,571294209,-0.011152
19730615,-0.012254,-0.012261,-0.012842,-0.012855,564289701,-0.012218
19730618,-0.014369,-0.01445,-0.014387,-0.014516,556135815,-0.014272
19730619,0.00392,0.003912,-0.002045,-0.002073,558311204,0.003764
19730620,0.004345,0.004299,0.001206,0.001166,560711473,0.004327
19730621,-0.011894,-0.011894,-0.010918,-0.010918,554085988,-0.011777
19730622,0.004823,0.004823,0.002873,0.002873,556758428,0.004748
19730625,-0.013871,-0.013997,-0.011427,-0.011668,548965507,-0.013983
19730626,0.010459,0.01044,0.00531,0.005252,554696647,0.010269
19730627,0.00315,0.003143,0.002285,0.00225,556440220,0.003098
19730628,0.010354,0.010289,0.008631,0.008533,562165432,0.010326
19730629,-0.004096,-0.004123,-0.001272,-0.001453,559852115,-0.004107
19730702,-0.013095,-0.013135,-0.009409,-0.009522,552498590,-0.013044
19730703,-0.010102,-0.010197,-0.004626,-0.004835,546864733,-0.01001
19730705,-0.000944,-0.000967,-0.001661,-0.001695,546336056,-0.000883
19730706,-0.004926,-0.004926,-0.002541,-0.002541,543645000,-0.004913
19730709,0.008613,0.008522,0.007296,0.006934,548277710,0.008491
19730710,0.01379,0.013759,0.016335,0.016226,555821249,0.013511
19730711,0.022279,0.022276,0.026979,0.026956,568152165,0.022025
19730712,-0.00293,-0.00293,0.00362,0.00362,566536719,-0.002836
19730713,-0.013465,-0.013465,-0.0076,-0.0076,558923102,-0.013365
19730716,0.015572,0.015436,0.012525,0.012432,567550855,0.015179
19730717,0.000374,0.000332,0.005242,0.005162,567739440,0.000473
19730718,0.005974,0.005966,0.010612,0.010576,571126454,0.005959
19730719,0.001911,0.001884,0.00228,0.002195,572202391,0.001881
19730720,0.00568,0.00568,0.006567,0.006567,575452399,0.005537
19730723,0.003479,0.003449,0.005667,0.00557,577437143,0.003547
19730724,0.005952,0.005777,0.003483,0.003362,580573157,0.005766
19730725,0.014077,0.014052,0.013312,0.013254,588921671,0.013871
19730726,0.001762,0.001718,0.001574,0.001524,589933371,0.001915
19730727,-0.002562,-0.002562,-0.004354,-0.004354,588422084,-0.002367
19730730,-0.002731,-0.003094,-0.003848,-0.004153,586601639,-0.003102
19730731,-0.00934,-0.009616,-0.00793,-0.008158,580990000,-0.009428
19730801,-0.012665,-0.012913,-0.012578,-0.012671,573487712,-0.012844
19730802,-0.000817,-0.001402,-0.001755,-0.001896,573097612,-0.001498
19730803,-0.001657,-0.001698,-0.000535,-0.000663,572124764,-0.001687
19730806,0.002897,0.002211,0.003758,0.003062,573389920,0.002254
19730807,-0.001616,-0.001702,-0.000908,-0.001059,572328806,-0.001686
19730808,-0.008937,-0.009252,-0.009101,-0.009211,567033854,-0.009385
19730809,0.000544,0.00045,-0.000352,-0.000591,567374230,0.000568
19730810,-0.007581,-0.008057,-0.008815,-0.008878,562803139,-0.007954
19730813,-0.009783,-0.010061,-0.013972,-0.014418,557140668,-0.010117
19730814,-0.009554,-0.009658,-0.008151,-0.008458,551759869,-0.009642
19730815,0.003262,0.003182,0.004099,0.003923,553515374,0.002921
19730816,-0.006415,-0.00653,-0.001786,-0.0019,549609869,-0.00699
19730817,-0.000051,-0.000064,0.001944,0.001888,549868280,0.000196
19730820,-0.006641,-0.006832,-0.007236,-0.007511,546111853,-0.006842
19730821,-0.00712,-0.007163,-0.006315,-0.006396,542200218,-0.007086
19730822,-0.003466,-0.00358,-0.005629,-0.005674,540259218,-0.003568
19730823,0.013891,0.013843,0.010629,0.010567,547738041,0.013727
19730824,-0.002101,-0.002838,0.000788,0.000669,546183468,-0.002846
19730827,0.008261,0.007746,0.004287,0.003337,550414338,0.007872
19730828,0.00604,0.005913,0.007532,0.007193,553669004,0.005858
19730829,0.009667,0.009624,0.013693,0.013607,558997268,0.009804
19730830,-0.001409,-0.001432,0.003693,0.003604,558196764,-0.001442
19730831,0.00372,0.003543,0.007797,0.007468,560143940,0.003562
19730904,0.002907,0.00272,0.009504,0.00918,561667362,0.002494
19730905,0.001336,0.001314,0.004223,0.004117,562405664,0.001244
19730906,0.004969,0.004936,0.008578,0.008336,565181718,0.004874
19730907,-0.003707,-0.003714,0.000881,0.000826,563082836,-0.003709
19730910,-0.00846,-0.008668,-0.003215,-0.003715,558202090,-0.008687
19730911,-0.005947,-0.006056,-0.007063,-0.00734,554821384,-0.006066
19730912,-0.001512,-0.001528,-0.002176,-0.002215,553973567,-0.00155
19730913,0.003147,0.003096,0.001235,0.001195,555744942,0.002911
19730914,0.010663,0.010634,0.007324,0.007254,561654522,0.010449
19730917,-0.002715,-0.002792,0.005364,0.005258,560086174,-0.002777
19730918,-0.003615,-0.003766,0.002531,0.002449,557977020,-0.003649
19730919,0.020565,0.020533,0.019195,0.019152,569433852,0.020333
19730920,0.008384,0.008384,0.013026,0.013026,574207730,0.008311
19730921,0.00411,0.00411,0.008894,0.008894,576567881,0.004121
19730924,0.001593,0.001474,0.008704,0.008433,577417951,0.001493
19730925,0.00639,0.006369,0.006657,0.006581,581095338,0.006427
19730926,0.007245,0.007244,0.011096,0.01109,585268687,0.007219
19730927,0.00263,0.002524,0.0025,0.002426,586775821,0.002297
19730928,-0.006108,-0.006113,-0.003925,-0.003926,583169144,-0.005959
19731001,-0.001963,-0.002084,0.004918,0.004714,581953842,-0.002029
19731002,0.005562,0.005542,0.010609,0.010511,585178900,0.00536
19731003,-0.000134,-0.000209,0.007898,0.007689,585056682,-0.000092
19731004,-0.003396,-0.003419,-0.002073,-0.002118,583056490,-0.003401
19731005,0.01344,0.013373,0.009324,0.009165,590853766,0.013283
19731008,0.003532,0.003532,0.006408,0.006408,592940665,0.003459
19731009,-0.000783,-0.000853,-0.000964,-0.001176,554457694,-0.000907
19731010,-0.012066,-0.012066,-0.014774,-0.014774,587556094,-0.008263
19731011,0.01703,0.017028,0.016277,0.016255,597560804,0.017121
19731012,0.003202,0.003202,0.004691,0.004691,599525086,0.003151
19731015,-0.012347,-0.012483,-0.011797,-0.012017,592041247,-0.012473
19731016,0.001206,0.001162,-0.002504,-0.002525,592729455,0.001272
19731017,-0.002164,-0.002164,-0.002789,-0.002789,591446760,-0.001997
19731018,0.000331,0.000305,-0.002021,-0.002109,591626912,0.000364
19731019,0.002077,0.002029,0.002136,0.001991,592827115,0.001909
19731022,-0.009786,-0.009786,-0.011203,-0.011203,587025778,-0.009617
19731023,0.005573,0.005424,0.001241,0.001112,590209863,0.005405
19731024,0.004675,0.004675,0.001329,0.001329,592969207,0.004738
19731025,0.002266,0.002226,0.000093,0.000003,594288927,0.002086
19731026,0.008043,0.007921,0.009282,0.009121,598996049,0.007964
19731029,-0.001834,-0.002147,-0.001657,-0.001856,597709722,-0.002065
19731030,-0.015972,-0.016237,-0.01321,-0.013479,588004875,-0.016374
19731031,-0.009362,-0.009687,-0.009588,-0.009668,582331588,-0.009512
19731101,-0.005313,-0.005386,-0.010273,-0.010437,579102198,-0.005541
19731102,-0.00465,-0.005708,-0.007012,-0.007645,575796738,-0.005757
19731105,-0.014125,-0.014256,-0.01621,-0.016395,567588387,-0.014477
19731106,-0.005295,-0.005295,-0.008187,-0.008187,564583000,-0.005307
19731107,0.008199,0.008083,0.006836,0.006689,569146774,0.008003
19731108,0.011718,0.01143,0.011116,0.011083,575652281,0.011531
19731109,-0.014971,-0.016255,-0.013768,-0.014108,566248466,-0.016072
19731112,-0.007875,-0.008067,-0.019592,-0.020054,561726783,-0.008167
19731113,-0.000487,-0.000606,-0.012063,-0.012463,561386599,-0.000766
19731114,-0.018257,-0.018285,-0.020838,-0.020999,551039494,-0.018302
19731115,-0.000164,-0.000273,0.000043,-0.000101,551765670,-0.000195
19731116,0.014599,0.014013,0.012294,0.011841,559497522,0.014156
19731119,-0.03049,-0.030604,-0.031634,-0.031913,542374698,-0.030516
19731120,-0.02018,-0.020206,-0.029038,-0.029174,531415466,-0.020355
19731121,0.011528,0.011329,0.012471,0.012348,537435647,0.011149
19731123,-0.002162,-0.00296,0.002296,0.002222,535844707,-0.003208
19731126,-0.028013,-0.028362,-0.034057,-0.03489,520647050,-0.028761
19731127,-0.008736,-0.009147,-0.007974,-0.008648,515880551,-0.009112
19731128,0.020333,0.020315,0.021137,0.021061,526360902,0.020376
19731129,-0.003292,-0.003335,-0.003076,-0.003184,524605371,-0.003482
19731130,-0.013799,-0.013955,-0.0148,-0.014878,517289633,-0.013873
19731203,-0.021112,-0.0214,-0.024897,-0.025315,506219425,-0.021467
19731204,-0.003306,-0.003457,-0.00514,-0.005498,504469228,-0.003301
19731205,-0.015358,-0.015366,-0.021869,-0.02202,496717653,-0.015279
19731206,0.024698,0.024656,0.019533,0.019333,508964546,0.024523
19731207,0.022346,0.022326,0.032685,0.032621,520327501,0.022135
19731210,0.015037,0.014886,0.016047,0.015537,527893368,0.014921
19731211,-0.019426,-0.019578,-0.015794,-0.016179,517757540,-0.0195
19731212,-0.025862,-0.025878,-0.027414,-0.027452,504358897,-0.025718
19731213,-0.01273,-0.012758,-0.016681,-0.016724,497924063,-0.012718
19731214,0.010055,0.00999,0.012296,0.012217,502898211,0.009851
19731217,-0.005801,-0.005837,-0.005341,-0.005422,499962959,-0.005788
19731218,0.021496,0.021495,0.014407,0.014395,510709770,0.021456
19731219,0.000799,0.000782,-0.000202,-0.000257,511109166,0.000844
19731220,-0.003016,-0.00308,-0.000959,-0.001044,509534888,-0.002848
19731221,-0.010902,-0.010979,-0.007715,-0.007922,503940787,-0.010682
19731224,-0.006754,-0.006877,0.001635,0.001354,500475144,-0.006842
19731226,0.031023,0.030959,0.021428,0.02125,515969392,0.030571
19731227,0.020958,0.020958,0.02024,0.020239,526783013,0.02089
19731228,-0.001711,-0.001814,-0.003539,-0.003789,525827492,-0.002046
19731231,0.000066,0.000028,0.006663,0.006622,526208833,0.000103
19740102,0.001622,0.001621,0.013609,0.013586,527061759,0.001333
19740103,0.021486,0.021478,0.037258,0.037216,538381973,0.021704
19740104,-0.008896,-0.009,0.006823,0.006553,533536652,-0.009018
19740107,-0.008302,-0.008361,0.00253,0.002332,529075944,-0.008392
19740108,-0.019916,-0.019916,-0.016664,-0.016664,518538717,-0.019884
19740109,-0.028119,-0.028196,-0.026042,-0.026297,503917835,-0.02809
19740110,-0.01105,-0.01105,-0.011122,-0.011122,498349475,-0.011025
19740111,0.01395,0.013947,0.012921,0.012896,505300059,0.013746
19740114,-0.002472,-0.002606,0.002326,0.002138,503983461,-0.002562
19740115,0.008895,0.008835,0.00507,0.004995,508436229,0.008671
19740116,0.015429,0.015427,0.012186,0.012166,516280052,0.015282
19740117,0.01705,0.017048,0.0176,0.017567,525081386,0.017038
19740118,-0.017944,-0.017944,-0.012344,-0.012344,515659267,-0.017883
19740121,-0.001386,-0.001484,-0.004212,-0.004386,514894193,-0.001674
19740122,0.012137,0.01209,0.009716,0.009616,521119044,0.012055
19740123,0.005218,0.005218,0.009311,0.009311,523838379,0.005386
19740124,-0.002522,-0.002522,0.001319,0.001319,522478603,-0.002575
19740125,-0.002016,-0.002167,0.00216,0.002061,521400558,-0.001962
19740128,-0.005379,-0.005549,-0.002091,-0.002333,518507224,-0.005588
19740129,-0.000406,-0.000654,-0.001753,-0.001907,516640727,-0.000833
19740130,0.011167,0.010894,0.011439,0.011329,523830315,0.010936
19740131,-0.005029,-0.005245,-0.001167,-0.001332,521083068,-0.005048
19740201,-0.012942,-0.012978,-0.012079,-0.012197,514320248,-0.012944
19740204,-0.020081,-0.021499,-0.021193,-0.021932,503263118,-0.021297
19740205,-0.003096,-0.003222,-0.003942,-0.00421,501641358,-0.003109
19740206,0.003393,0.002886,0.003969,0.003882,502789692,0.002796
19740207,0.001005,0.000415,0.004483,0.004352,502998114,0.000429
19740208,-0.010007,-0.010454,-0.007595,-0.008367,497739704,-0.010397
19740211,-0.017987,-0.018164,-0.013278,-0.013619,488698970,-0.018087
19740212,0.003074,0.003074,0.002713,0.002713,490201386,0.003088
19740213,0.000561,0.000417,0.00036,0.000198,490405896,0.00044
19740214,-0.000304,-0.000356,0.003321,0.00321,490231322,-0.00033
19740215,0.015025,0.014722,0.011441,0.011166,497448264,0.014513
19740219,-0.001466,-0.001653,-0.000407,-0.000762,496626179,-0.001626
19740220,0.014626,0.014611,0.010143,0.010085,503882538,0.014329
19740221,0.014555,0.013589,0.012638,0.012593,510764907,0.013592
19740222,0.00727,0.007234,0.00956,0.009374,514459691,0.00718
19740225,-0.003412,-0.003822,0.001307,0.00053,512493328,-0.003774
19740226,0.010408,0.010184,0.012154,0.011902,517712695,0.010207
19740227,0.00441,0.004356,0.004916,0.004764,519967602,0.004167
19740228,-0.001913,-0.00207,-0.000953,-0.000997,518891052,-0.001867
19740301,-0.007112,-0.007147,-0.003382,-0.003485,515182543,-0.007171
19740304,0.000302,0.00014,-0.000605,-0.00102,515254762,0
19740305,0.019017,0.018701,0.016283,0.01572,524890509,0.018738
19740306,0.006775,0.00675,0.007746,0.007484,528433666,0.006782
19740307,-0.010629,-0.010675,-0.006299,-0.006521,522792476,-0.010614
19740308,0.008925,0.008849,0.008216,0.008083,527418702,0.008665
19740311,0.011427,0.011259,0.009872,0.009427,533356882,0.01125
19740312,0.002862,0.002783,0.002439,0.002215,534841112,0.002731
19740313,0.005902,0.005896,0.003956,0.003944,537994426,0.005951
19740314,-0.000736,-0.000793,0.000484,0.000414,537567587,-0.000902
19740315,-0.003721,-0.003748,-0.003212,-0.003254,535552724,-0.003713
19740318,-0.01291,-0.013013,-0.011444,-0.011607,528583337,-0.012389
19740319,-0.008342,-0.008353,-0.00689,-0.006919,524168224,-0.008363
19740320,0.003652,0.003652,0.00274,0.00274,526082579,0.003497
19740321,-0.001961,-0.001961,-0.002409,-0.002409,525050997,-0.002357
19740322,-0.00075,-0.000757,-0.003043,-0.003074,524653598,-0.000719
19740325,0.004088,0.003953,-0.000698,-0.000934,526727503,0.003804
19740326,0.003165,0.003139,0.002076,0.001914,528381036,0.003175
19740327,-0.014061,-0.01408,-0.010136,-0.010246,520941190,-0.013885
19740328,-0.018395,-0.018417,-0.019448,-0.019463,511346812,-0.018325
19740329,-0.008739,-0.008742,-0.00521,-0.00522,507050428,-0.008859
19740401,-0.007543,-0.007645,-0.003655,-0.003933,503174254,-0.007768
19740402,0.000944,0.0009,-0.000561,-0.000692,503627295,0.001072
19740403,0.010585,0.010549,0.006086,0.00596,508940000,0.010498
19740404,0.000067,-0.000067,-0.001056,-0.001319,508906125,0
19740405,-0.013973,-0.013997,-0.012067,-0.012151,501783162,-0.013993
19740408,-0.010388,-0.01046,-0.011559,-0.011775,496534731,-0.010537
19740409,0.006436,0.00643,0.004594,0.004567,499727634,0.006302
19740410,-0.002258,-0.002258,0.000151,0.000151,498523996,-0.002268
19740411,-0.003029,-0.003038,-0.001562,-0.001606,497906953,-0.00303
19740415,-0.00064,-0.000785,-0.00053,-0.000738,497516069,-0.00076
19740416,0.017622,0.01757,0.014887,0.014848,506257589,0.01749
19740417,0.007298,0.007298,0.006973,0.006973,509952442,0.007474
19740418,0.004534,0.004534,0.004097,0.004097,512211699,0.004451
19740419,-0.010963,-0.011023,-0.009115,-0.009221,506565433,-0.010867
19740422,-0.003952,-0.003981,-0.005382,-0.005474,504548859,-0.003947
19740423,-0.016762,-0.016815,-0.021123,-0.021264,496064818,-0.016813
19740424,-0.01638,-0.016548,-0.018748,-0.018918,487855980,-0.016447
19740425,-0.008113,-0.00819,-0.012884,-0.01301,483806732,-0.008084
19740426,0.006888,0.006834,0.005575,0.005553,487113114,0.00681
19740429,-0.00158,-0.001953,-0.000912,-0.001164,486162023,-0.001996
19740430,0.003862,0.003543,0.002806,0.002506,487884371,0.003444
19740501,0.021602,0.021252,0.018418,0.018313,498253057,0.021149
19740502,-0.000948,-0.001206,0.000544,0.000381,497652317,-0.00141
19740503,-0.00868,-0.008705,-0.008125,-0.008165,493320347,-0.008687
19740506,-0.000521,-0.001973,-0.003049,-0.00398,492347239,-0.001862
19740507,0.003822,0.003719,-0.00043,-0.000553,493413868,0.003731
19740508,0.002909,0.002506,-0.000971,-0.001104,495121616,0.001968
19740509,0.01462,0.014442,0.008191,0.007873,502002353,0.014404
19740510,-0.015696,-0.01619,-0.012079,-0.01217,493875156,-0.016028
19740513,-0.008544,-0.008868,-0.009335,-0.009983,489495376,-0.008855
19740514,0.000617,0.000528,-0.003198,-0.003603,489753964,0.000331
19740515,-0.00238,-0.002441,-0.004526,-0.004657,488558499,-0.002646
19740516,-0.008098,-0.008218,-0.004525,-0.004626,484543484,-0.008071
19740517,-0.016787,-0.016827,-0.016884,-0.016955,476389927,-0.01683
19740520,-0.00377,-0.004049,-0.004924,-0.005372,474461215,-0.003968
19740521,0.000768,0.000675,-0.004832,-0.005027,474781614,0.000569
19740522,-0.009101,-0.009271,-0.0123,-0.01238,470379791,-0.009328
19740523,0.002372,0.002362,-0.003957,-0.004015,471490631,0.002296
19740524,0.016295,0.014877,0.014397,0.013397,478504969,0.014778
19740528,-0.002159,-0.002391,-0.000035,-0.00036,477361032,-0.002371
19740529,-0.016814,-0.016892,-0.016648,-0.01681,469297603,-0.016748
19740530,0.006406,0.006358,0.005214,0.005097,472281309,0.006215
19740531,-0.00171,-0.001733,-0.002076,-0.002132,471498804,-0.001716
19740603,0.021235,0.020933,0.019152,0.018721,481144792,0.020852
19740604,0.011976,0.011793,0.016759,0.016258,486761904,0.011672
19740605,0.001812,0.001793,0.005123,0.004898,487634503,0.001886
19740606,0.018494,0.018298,0.013529,0.013279,496671354,0.01827
19740607,0.00637,0.006362,0.008661,0.008622,499880694,0.006416
19740610,0.006304,0.006083,0.005104,0.004532,502921683,0.005943
19740611,-0.008825,-0.008959,-0.009068,-0.009398,498302723,-0.008808
19740612,-0.00235,-0.002354,-0.007515,-0.007567,497243921,-0.002384
19740613,0.002854,0.002845,0.001457,0.001429,498544004,0.003041
19740614,-0.011066,-0.011109,-0.010216,-0.010324,493005550,-0.011263
19740617,-0.013632,-0.013806,-0.013057,-0.013271,486199281,-0.013801
19740618,-0.006602,-0.006621,-0.008157,-0.008208,482980282,-0.006553
19740619,-0.00667,-0.006733,-0.00708,-0.007139,479728401,-0.006819
19740620,-0.006955,-0.006955,-0.007991,-0.007991,476414201,-0.007091
19740621,-0.00855,-0.00855,-0.008731,-0.008731,472340932,-0.008502
19740624,0.002882,0.002715,-0.000747,-0.001094,473623132,0.00263
19740625,0.014713,0.014689,0.010936,0.010872,480580399,0.014711
19740626,-0.015654,-0.015667,-0.011922,-0.012004,473051056,-0.014722
19740627,-0.014541,-0.014545,-0.016816,-0.016827,466170768,-0.015513
19740628,-0.003605,-0.003743,-0.005629,-0.006029,464425537,-0.003592
19740701,0.00036,0.000304,-0.001034,-0.001155,464566933,0.000233
19740702,-0.020147,-0.020161,-0.017264,-0.017366,455201018,-0.019995
19740703,-0.000492,-0.000628,-0.002117,-0.002594,454915238,-0.000593
19740705,-0.006833,-0.006854,-0.004714,-0.004736,451797152,-0.007003
19740708,-0.030751,-0.030804,-0.03115,-0.031288,437880050,-0.03072
19740709,0.004891,0.004813,0.001606,0.001379,439987515,0.004809
19740710,-0.018464,-0.018464,-0.014781,-0.014781,431863807,-0.018287
19740711,-0.001415,-0.001419,-0.000237,-0.000268,431251093,-0.00125
19740712,0.040839,0.040839,0.038447,0.038447,448862942,0.040806
19740715,0.007819,0.007657,0.011613,0.011358,452300045,0.007577
19740716,-0.011657,-0.011717,-0.008872,-0.008952,447000478,-0.011578
19740717,0.010968,0.010958,0.009554,0.009499,451750943,0.010747
19740718,0.000954,0.000954,0.005929,0.005929,452316928,0.000956
19740719,-0.002926,-0.002955,-0.001247,-0.001313,450980268,-0.002865
19740722,0.003393,0.003338,0.001255,0.001111,452485437,0.003232
19740723,0.01,0.009946,0.01436,0.014234,456986036,0.010023
19740724,0.003907,0.003901,0.004855,0.004824,458768873,0.004017
19740725,-0.011903,-0.012081,-0.003402,-0.003559,453226630,-0.011884
19740726,-0.018771,-0.018911,-0.013396,-0.013551,444655483,-0.018814
19740729,-0.017419,-0.017858,-0.017027,-0.017323,436715001,-0.017718
19740730,-0.005158,-0.005498,-0.007,-0.007269,434314060,-0.005436
19740731,-0.014576,-0.014612,-0.00999,-0.010026,427967948,-0.014783
19740801,-0.006576,-0.007073,-0.005564,-0.00569,424940925,-0.007061
19740802,-0.001914,-0.001967,-0.002011,-0.00217,424105238,-0.002032
19740805,0.01004,0.008974,0.007483,0.006486,427911089,0.008907
19740806,0.016358,0.015611,0.013071,0.012902,434591066,0.015513
19740807,0.026724,0.026563,0.024583,0.024483,446135096,0.026453
19740808,-0.012573,-0.013103,-0.003254,-0.003447,440289246,-0.013067
19740809,-0.008193,-0.008946,-0.003701,-0.00415,436350274,-0.008704
19740812,-0.013404,-0.013791,-0.007624,-0.008164,430332643,-0.013727
19740813,-0.01567,-0.015765,-0.016012,-0.016279,423548623,-0.015799
19740814,-0.022069,-0.022104,-0.020337,-0.020528,414186290,-0.022423
19740815,-0.005385,-0.005474,-0.005891,-0.006102,411918840,-0.005604
19740816,-0.007897,-0.008032,-0.004763,-0.004873,408610466,-0.008257
19740819,-0.013992,-0.014429,-0.017297,-0.017897,402714589,-0.014537
19740820,0.005027,0.004928,0.004865,0.00466,404699006,0.005096
19740821,-0.01918,-0.019378,-0.012211,-0.012326,396856565,-0.019213
19740822,-0.00939,-0.009497,-0.01211,-0.012319,393087728,-0.009659
19740823,-0.016066,-0.01728,-0.014863,-0.014964,386295271,-0.01717
19740826,0.009061,0.00858,0.001356,0.000406,388883932,0.008526
19740827,-0.016116,-0.01645,-0.01669,-0.017152,383003298,-0.016907
19740828,-0.002591,-0.002619,-0.00714,-0.007171,382000333,-0.002537
19740829,-0.010795,-0.010879,-0.018473,-0.018669,377737442,-0.010882
19740830,0.031171,0.030915,0.026743,0.026285,389555362,0.030862
19740903,-0.022666,-0.022919,-0.014415,-0.014786,380627064,-0.022592
19740904,-0.025677,-0.025845,-0.026711,-0.027245,370789892,-0.02595
19740905,0.032149,0.032113,0.023297,0.023067,382550889,0.031737
19740906,0.007591,0.007576,0.014024,0.013738,385610319,0.007761
19740909,-0.023677,-0.023947,-0.01947,-0.020152,376343952,-0.023803
19740910,-0.006518,-0.006806,-0.009518,-0.010152,373782670,-0.006885
19740911,-0.010063,-0.010092,-0.011598,-0.011725,369991909,-0.009965
19740912,-0.026799,-0.026909,-0.027893,-0.028038,359938149,-0.026842
19740913,-0.022625,-0.022649,-0.020239,-0.020299,351785856,-0.022635
19740916,0.016577,0.016478,0.009885,0.009612,357602830,0.016258
19740917,0.017471,0.017226,0.022276,0.022141,363762802,0.016903
19740918,0.00476,0.00476,0.001186,0.001186,365474211,0.005046
19740919,0.035148,0.035148,0.037365,0.037365,378343948,0.034997
19740920,0.000724,0.000686,0.010521,0.010444,378603476,0.000713
19740923,-0.010399,-0.010419,-0.001173,-0.001328,374658812,-0.010265
19740924,-0.0201,-0.020281,-0.015841,-0.01617,367060379,-0.020167
19740925,-0.006005,-0.006171,0.004095,0.003928,364795408,-0.006616
19740926,-0.01653,-0.016541,-0.014386,-0.014423,358743899,-0.016427
19740927,-0.023107,-0.023118,-0.015333,-0.01538,350450579,-0.022871
19740930,-0.021476,-0.021682,-0.022784,-0.023118,342825793,-0.021558
19741001,-0.002417,-0.002468,-0.001598,-0.00176,342008738,-0.002361
19741002,-0.00011,-0.000125,0.007212,0.007098,342060624,-0.000158
19741003,-0.017206,-0.017206,-0.012331,-0.012331,336175010,-0.017356
19741004,0.001226,0.0011,0.004823,0.004415,336544935,0.000963
19741007,0.041883,0.04179,0.038551,0.038378,350625953,0.041867
19741008,-0.001601,-0.001705,0.00457,0.004275,349864767,-0.001694
19741009,0.046265,0.046258,0.033301,0.033264,366048939,0.045959
19741010,0.029047,0.029004,0.027992,0.027927,376818480,0.029047
19741011,0.019666,0.019462,0.015829,0.015422,384151983,0.019344
19741014,0.022458,0.022458,0.021848,0.021848,392674006,0.022491
19741015,-0.017864,-0.017937,-0.01783,-0.017876,385630703,-0.017872
19741016,-0.01575,-0.015765,-0.012526,-0.012626,379672302,-0.015538
19741017,0.012291,0.012291,0.005092,0.005092,387842332,0.011944
19741018,0.015658,0.015658,0.011693,0.011693,393915050,0.015596
19741021,0.017256,0.017132,0.008408,0.008145,400663762,0.016879
19741022,-0.005147,-0.005193,-0.000521,-0.000628,398583140,-0.005034
19741023,-0.028915,-0.028932,-0.020841,-0.020885,387051176,-0.028716
19741024,-0.011363,-0.011369,-0.01523,-0.015266,382650606,-0.011404
19741025,-0.001331,-0.001562,0.001049,0.000906,382052956,-0.001424
19741028,0.000195,-0.000419,-0.002636,-0.003155,381892952,-0.000428
19741029,0.039859,0.03932,0.02184,0.021418,396908865,0.039093
19741030,0.021095,0.020462,0.014081,0.013825,405030421,0.020321
19741031,-0.005526,-0.00558,0.000185,0.000054,402894440,-0.005517
19741101,0.000585,-0.000451,0.00067,-0.000382,402712877,-0.000271
19741104,-0.009562,-0.010752,-0.008724,-0.009181,398382882,-0.010828
19741105,0.027715,0.027715,0.020141,0.020141,409424117,0.027778
19741106,-0.004079,-0.004719,0.00211,0.00197,407492220,-0.004793
19741107,0.006645,0.006033,0.007803,0.007723,409950508,0.006154
19741108,-0.003488,-0.004001,0.001253,0.000126,408310130,-0.003989
19741111,0.003258,0.003258,0.005301,0.005301,409640246,0.003204
19741112,-0.019488,-0.019699,-0.015407,-0.015971,401570553,-0.019694
19741113,-0.004182,-0.004224,-0.004289,-0.004393,399874452,-0.004344
19741114,-0.004015,-0.004064,-0.001213,-0.00152,398249413,-0.003954
19741115,-0.015988,-0.016111,-0.008873,-0.008953,393542290,-0.01574
19741118,-0.036182,-0.036941,-0.034201,-0.034807,378894519,-0.036713
19741119,-0.015278,-0.015441,-0.016406,-0.016836,373043876,-0.015447
19741120,-0.004098,-0.004349,-0.004945,-0.005123,371421662,-0.004399
19741121,0.004251,0.004202,0.001972,0.00183,372982554,0.004124
19741122,0.01117,0.010672,0.010945,0.009759,376962867,0.01056
19741125,0.000701,-0.000993,-0.004388,-0.005295,376693822,-0.001016
19741126,0.009432,0.009042,0.007928,0.007833,380100002,0.009298
19741127,0.006716,0.006687,0.005983,0.005861,382641591,0.006766
19741129,0.000629,0.000531,-0.002161,-0.002378,382860515,0.000429
19741202,-0.026553,-0.02693,-0.022023,-0.022513,372550200,-0.026583
19741203,-0.013811,-0.014033,-0.016507,-0.016713,367322325,-0.013801
19741204,0.003572,0.003353,0.000239,-0.000352,368553911,0.003573
19741205,-0.019134,-0.019165,-0.016092,-0.016335,361490487,-0.018988
19741206,-0.017209,-0.017277,-0.018638,-0.018827,355244994,-0.016936
19741209,0.009394,0.009194,-0.000455,-0.001076,358615179,0.009076
19741210,0.026004,0.025758,0.018854,0.018297,367852250,0.02561
19741211,0.006289,0.006223,0.005585,0.005395,370141431,0.005797
19741212,-0.003256,-0.00326,-0.005622,-0.005681,368877442,-0.003251
