caldt,b30ret,b30ind,b20ret,b20ind,b10ret,b10ind,b7ret,b7ind,b5ret,b5ind,b2ret,b2ind,b1ret,b1ind,t90ret,t90ind,t30ret,t30ind,cpiret,cpiind
19500831,0.001396,63.273600,0.001396,63.757170,0.001396,59.383720,-0.000961,48.420820,-0.000736,45.926670,-0.000550,43.174840,0.000174,42.988910,0.000806,45.310100,0.000974,49.849820,0.008299,57.2
19500929,-0.007247,62.815030,-0.007247,63.295120,-0.007247,58.953380,-0.002255,48.311620,0.000331,45.941850,-0.002636,43.061020,0.000812,43.023810,0.001034,45.356950,0.001019,49.900600,0.004115,57.4
19501031,-0.004774,62.515160,-0.004774,62.992960,-0.004774,58.671950,-0.003569,48.139210,0.000184,45.950320,-0.000035,43.059520,-0.000022,43.022850,0.001201,45.411440,0.001220,49.961500,0.008197,57.9
19501130,0.003503,62.734140,0.003503,63.213630,0.003503,58.877470,0.001691,48.220610,0.001619,46.024710,0.000518,43.081830,0.001258,43.077000,0.001073,45.460140,0.001051,50.013990,0.004065,58.1
19501229,0.001623,62.835990,0.001623,63.316210,0.001623,58.973010,-0.000477,48.197610,0.001259,46.082650,0.002050,43.170170,0.001124,43.125410,0.001151,45.512460,0.001105,50.069280,0.012146,58.8
19510131,0.005781,63.199250,0.005781,63.682280,0.005781,59.313910,0.002187,48.303010,0.002187,46.183430,0.000474,43.190620,0.000474,43.145850,0.001253,45.569490,0.001262,50.132470,0.016000,59.8
19510228,-0.007392,62.732080,-0.007392,63.211510,-0.007392,58.875490,0.000655,48.334660,0.000655,46.213680,0.001067,43.236690,0.001067,43.191910,0.001075,45.618510,0.001049,50.185080,0.011811,60.5
19510330,-0.015735,61.744960,-0.015735,62.216880,-0.015735,57.949090,-0.012688,47.721370,-0.012688,45.627340,-0.008418,42.872750,-0.008418,42.828300,0.000934,45.661110,0.001069,50.238700,0.003891,60.7
19510430,-0.006255,61.358780,-0.006255,61.827700,-0.006255,57.586630,0.005746,47.995580,0.005746,45.889510,0.003246,43.011910,0.003246,42.967310,0.001416,45.725770,0.001285,50.303250,0.000000,60.7
19510531,-0.006915,60.934450,-0.006915,61.400200,-0.006915,57.188420,-0.004043,47.801550,-0.004043,45.703960,0.002126,43.103340,0.002126,43.058670,0.001304,45.785380,0.001164,50.361810,0.003876,60.9
19510629,-0.006161,60.559070,-0.006161,61.021910,-0.006161,56.836050,0.004991,48.040120,0.004991,45.932070,0.001097,43.150640,0.001097,43.105890,0.001126,45.836930,0.001161,50.420300,0.000000,60.9
19510731,0.013836,61.396940,0.013836,61.866180,0.013836,57.622420,0.005774,48.317520,0.005774,46.197310,0.003894,43.318670,0.001948,43.189880,0.001412,45.901660,0.001395,50.490610,0.000000,60.9
19510831,0.009854,62.001950,0.009854,62.475830,0.009854,58.190260,0.003555,48.489280,0.003555,46.361540,0.002740,43.437340,0.002004,43.276420,0.001392,45.965550,0.001252,50.553800,0.000000,60.9
19510928,-0.007957,61.508590,-0.007957,61.978710,-0.007957,57.727220,-0.005698,48.212970,-0.005698,46.097340,-0.002082,43.346900,0.000667,43.305300,0.001304,46.025510,0.001212,50.615080,0.007722,61.4
19511031,0.001021,61.571380,0.001021,62.041970,0.001021,57.786180,0.001614,48.290810,0.001614,46.171770,0.003164,43.484050,0.001878,43.386620,0.001904,46.113120,0.001509,50.691460,0.003831,61.6
19511130,-0.013607,60.733610,-0.013607,61.197800,-0.013607,56.999860,0.003249,48.447690,0.003249,46.321770,0.000829,43.520110,0.001612,43.456550,0.001297,46.172940,0.001076,50.745980,0.007634,62.1
19511231,-0.006097,60.363320,-0.006097,60.824640,-0.006097,56.652330,-0.006097,48.152310,-0.001586,46.248310,-0.001026,43.475470,0.000489,43.477830,0.001153,46.226170,0.001300,50.811970,0.003788,62.4
19520131,0.002818,60.533430,0.002818,60.996050,0.002818,56.812000,0.002818,48.288020,0.003771,46.422700,0.004341,43.664180,0.004341,43.666570,0.002112,46.323820,0.001444,50.885360,0.000000,62.4
19520229,0.001395,60.617840,0.001395,61.081130,0.001395,56.891250,0.001395,48.355350,-0.002022,46.328830,0.002045,43.753480,0.002045,43.755850,0.001254,46.381890,0.001151,50.943960,-0.007547,61.9
19520331,0.011072,61.289010,0.011072,61.757450,0.011072,57.521140,0.007860,48.735440,0.006657,46.637240,0.003993,43.928190,0.002470,43.863910,0.001564,46.454420,0.001077,50.998820,0.000000,61.9
19520430,0.017070,62.335190,0.017070,62.811650,0.017070,58.503020,0.005942,49.025010,0.005386,46.888440,0.001129,43.977780,0.001814,43.943480,0.001136,46.507200,0.001229,51.061470,0.003802,62.1
19520529,-0.003354,62.126170,-0.003354,62.600980,-0.003354,58.306810,0.001536,49.100340,0.001928,46.978860,0.001090,44.025710,0.000887,43.982480,0.001308,46.568020,0.001305,51.128120,0.000000,62.1
19520630,0.000301,62.144870,0.000301,62.619800,0.000301,58.324380,-0.003805,48.913510,-0.003523,46.813320,0.000102,44.030220,0.000644,44.010770,0.001524,46.639020,0.001486,51.204080,0.003788,62.4
19520731,-0.001969,62.022460,-0.001969,62.496530,-0.001969,58.209520,-0.002958,48.768820,-0.003038,46.671100,-0.000249,44.019220,0.001091,44.058830,0.001489,46.708450,0.001501,51.280920,0.007547,62.8
19520829,-0.006995,61.588620,-0.006995,62.059360,-0.006995,57.802340,-0.001858,48.678220,-0.000929,46.627770,0.001403,44.080990,0.001050,44.105080,0.001622,46.784220,0.001467,51.356140,0.000000,62.8
19520930,-0.013009,60.787450,-0.013009,61.252000,-0.013009,57.050400,-0.000259,48.665610,-0.000735,46.593490,0.001836,44.161950,0.001990,44.192860,0.001968,46.876290,0.001584,51.437500,0.000000,62.8
19521031,0.014773,61.685440,0.014773,62.156920,0.014773,57.893190,0.007066,49.009450,0.007322,46.934650,0.002133,44.256140,0.003076,44.328770,0.001890,46.964880,0.001252,51.501900,0.000000,62.8
19521128,-0.001545,61.590130,-0.001545,62.060840,-0.001545,57.803750,0.002767,49.145080,0.002424,47.048420,-0.000502,44.233920,0.000381,44.345660,0.001180,47.020310,0.001049,51.555910,0.000000,62.8
19521231,-0.008587,61.061280,-0.008587,61.527950,-0.008587,57.307410,-0.008587,48.723080,0.001816,47.133850,0.002521,44.345440,0.002772,44.468580,0.001861,47.107790,0.001753,51.646300,0.000000,62.8
19530130,0.001177,61.133120,0.001177,61.600380,0.001177,57.374860,0.001177,48.780420,-0.000230,47.123000,0.003836,44.515530,0.003028,44.603250,0.001970,47.200590,0.001620,51.729960,-0.003745,62.6
19530227,-0.008685,60.602200,-0.008685,61.065370,-0.008685,56.876550,-0.008685,48.356760,0.000264,47.135460,-0.000218,44.505840,0.001065,44.650740,0.001351,47.264380,0.001402,51.802490,-0.003759,62.4
19530331,-0.008818,60.067830,-0.008818,60.526910,-0.008818,56.374990,-0.008818,47.930350,-0.001660,47.057200,0.001238,44.560920,0.001206,44.704610,0.002046,47.361090,0.001892,51.900540,0.003774,62.6
19530430,-0.010516,59.436120,-0.010516,59.890410,-0.010516,55.782160,-0.010516,47.426310,-0.009611,46.604950,-0.003430,44.408080,-0.000601,44.677720,0.001441,47.429330,0.001636,51.985440,0.000000,62.6
19530529,-0.014752,58.559350,-0.014752,59.006870,-0.014752,54.959290,-0.014752,46.726660,-0.011664,46.061330,-0.003491,44.253060,0.000776,44.712380,0.001915,47.520150,0.001722,52.074940,0.003759,62.8
19530630,0.022258,59.862720,0.022258,60.320280,0.022258,56.182580,0.022258,47.766720,0.015545,46.777350,0.007587,44.588800,0.003962,44.889560,0.002714,47.649120,0.001798,52.168560,0.003745,63.1
19530731,0.003935,60.098290,0.003935,60.557600,0.003935,56.403640,0.003935,47.954680,0.005551,47.037030,0.004367,44.783530,0.003155,45.031170,0.001670,47.728680,0.001377,52.240390,0.000000,63.1
19530831,-0.000755,60.052950,-0.000755,60.511880,-0.000755,56.361040,-0.000755,47.918470,-0.000811,46.998870,0.003715,44.949900,0.002370,45.137910,0.002225,47.834900,0.001666,52.327430,0.003731,63.3
19530930,0.029931,61.850380,0.029931,62.323100,0.029931,58.047970,0.029931,49.352730,0.018771,47.881080,0.005229,45.184920,0.005890,45.403740,0.002425,47.950870,0.001509,52.406420,0.000000,63.3
19531030,0.007438,62.310410,0.007438,62.786620,0.007438,58.479770,0.007438,49.719810,0.007597,48.244860,0.008024,45.547520,0.005403,45.649060,0.001955,48.044620,0.001252,52.472020,0.003717,63.5
19531130,-0.004943,62.002400,-0.004943,62.476280,-0.004943,58.190680,-0.004943,49.474050,-0.002372,48.130400,0.001164,45.600510,0.002203,45.749630,0.000652,48.075970,0.000770,52.512410,-0.003704,63.3
19531231,0.020608,63.280140,0.020608,63.763820,0.020608,59.389870,0.020696,50.497940,0.011786,48.697680,0.002721,45.724600,0.001852,45.834370,0.001628,48.154220,0.001013,52.565600,0.000000,63.3
19540129,0.008930,63.845230,0.008930,64.333220,0.018765,60.504320,-0.001217,50.436510,-0.001217,48.638400,0.010835,46.220040,0.008427,46.220620,0.001829,48.242290,0.001091,52.622960,0.000000,63.3
19540226,0.023964,65.375220,0.023964,65.874880,0.015827,61.461910,0.010229,50.952400,0.010229,49.135930,0.007505,46.566890,0.004280,46.418440,0.000952,48.288240,0.000708,52.660200,0.000000,63.3
19540331,0.005830,65.756380,0.005830,66.258930,0.007524,61.924390,0.007936,51.356780,0.007936,49.525860,-0.000795,46.529880,0.001771,46.500640,0.000918,48.332550,0.000794,52.702030,0.000000,63.3
19540430,0.010377,66.438700,0.010377,66.946530,0.007650,62.398090,0.010189,51.880060,0.010189,50.030480,0.004063,46.718950,0.003497,46.663280,0.001332,48.396930,0.000888,52.748840,-0.003717,63.1
19540528,-0.008706,65.860290,-0.008706,66.363680,-0.013286,61.569060,-0.012897,51.210970,-0.012897,49.385250,-0.000300,46.704910,-0.000312,46.648700,0.000815,48.436360,0.000510,52.775720,0.003731,63.3
19540630,0.016263,66.931410,0.016263,67.442960,0.011664,62.287220,0.011031,51.775880,0.006844,49.723260,0.004572,46.918460,0.001948,46.739580,0.000776,48.473950,0.000567,52.805650,0.000000,63.3
19540730,0.013443,67.831160,0.013443,68.349610,0.007295,62.741620,0.000952,51.825140,0.000285,49.737410,0.002537,47.037490,0.001853,46.826200,0.000371,48.491960,0.000507,52.832420,0.000000,63.3
19540831,-0.003603,67.586740,-0.003603,68.103310,-0.004016,62.489640,-0.000087,51.820660,0.000697,49.772080,0.000298,47.051490,-0.000340,46.810260,0.000314,48.507190,0.000614,52.864870,0.000000,63.3
19540930,-0.000974,67.520940,-0.000974,68.036990,0.002033,62.616660,-0.000219,51.809300,-0.000955,49.724570,-0.003404,46.891330,-0.000324,46.795080,0.001022,48.556760,0.000847,52.909620,-0.003717,63.1
19541029,0.000628,67.563310,0.000628,68.079710,0.000128,62.624700,-0.001108,51.751910,-0.000697,49.689900,-0.000796,46.854000,-0.000481,46.772570,0.000986,48.604620,0.000696,52.946460,0.000000,63.1
19541130,-0.002496,67.394710,-0.002496,67.909780,-0.004663,62.332650,-0.002718,51.611230,0.000387,49.709110,0.002161,46.955280,0.000892,46.814290,0.000931,48.649880,0.000662,52.981480,0.000000,63.1
19541231,0.006414,67.826990,0.006414,68.345370,-0.000988,62.271070,0.000263,51.624810,-0.000906,49.664100,0.001173,47.010360,-0.000075,46.810780,0.000976,48.697360,0.000709,53.019030,-0.003731,62.8
19550131,-0.024116,66.191270,-0.024116,66.697130,-0.013553,61.427100,-0.004068,51.414780,-0.003175,49.506420,-0.003359,46.852460,-0.003359,46.653560,0.000682,48.730560,0.000808,53.061870,0.000000,62.8
19550228,-0.007836,65.672580,-0.007836,66.174490,-0.006309,61.039600,-0.005533,51.130300,-0.005231,49.247440,-0.005116,46.612730,-0.005116,46.414900,0.000595,48.759580,0.000852,53.107090,0.000000,62.8
19550331,0.003803,65.922320,0.003803,66.426150,0.006022,61.407140,0.002765,51.271710,0.002443,49.367760,0.003293,46.766250,0.002309,46.522030,0.001182,48.817200,0.000914,53.155610,0.000000,62.8
19550429,0.002694,66.099930,0.002694,66.605100,-0.003128,61.215060,-0.001119,51.214320,0.000443,49.389620,0.001300,46.827030,0.000033,46.523590,0.000899,48.861090,0.001042,53.210980,0.000000,62.8
19550531,0.008189,66.641200,0.008189,67.150550,0.007430,61.669920,0.004215,51.430170,0.000139,49.396480,0.002673,46.952190,0.001725,46.603830,0.001955,48.956620,0.001400,53.285450,0.000000,62.8
19550630,-0.005227,66.292870,-0.005227,66.799560,-0.008185,61.165120,-0.004867,51.179890,-0.003640,49.216680,-0.000554,46.926210,0.002262,46.709260,0.001210,49.015840,0.000855,53.331020,0.000000,62.8
19550729,-0.008111,65.755170,-0.008111,66.257750,-0.016745,60.140920,-0.007646,50.788560,-0.007060,48.869200,-0.002489,46.809390,0.000333,46.724800,0.000774,49.053780,0.001000,53.384370,0.003745,63.1
19550831,0.001455,65.850840,0.001455,66.354170,0.006975,60.560410,0.002294,50.905070,0.000674,48.902140,-0.000422,46.789660,0.000240,46.736030,0.001220,49.113630,0.001603,53.469970,0.000000,63.1
19550930,0.011917,66.635620,0.011917,67.144890,0.009997,61.165830,0.009841,51.406010,0.008198,49.303040,0.006078,47.074030,0.002255,46.841420,0.001686,49.196430,0.001617,53.556430,0.003731,63.3
19551031,0.007499,67.135310,0.007499,67.648410,0.010768,61.824470,0.007899,51.812090,0.007235,49.659760,0.002318,47.183140,0.001839,46.927560,0.002037,49.296660,0.001818,53.653780,0.000000,63.3
19551130,-0.001599,67.027930,-0.001599,67.540220,-0.010034,61.204110,-0.006329,51.484170,-0.005349,49.394110,-0.002574,47.061690,-0.002913,46.790860,0.001688,49.379850,0.001725,53.746350,0.000000,63.3
19551230,0.004898,67.356250,0.004898,67.871060,0.001834,61.316380,0.000485,51.509140,-0.001091,49.340230,0.003841,47.242460,0.001767,46.873530,0.001934,49.475370,0.001808,53.843510,-0.003717,63.1
19560131,0.006267,67.778370,0.006267,68.296390,0.014414,62.200180,0.010820,52.066450,0.010526,49.859580,0.006862,47.566620,0.006216,47.164910,0.002550,49.601520,0.002281,53.966360,0.000000,63.1
19560229,0.001410,67.873940,0.001410,68.392720,-0.000848,62.147430,0.001683,52.154070,0.000312,49.875150,0.000708,47.600310,0.000409,47.184190,0.002262,49.713730,0.001862,54.066820,0.000000,63.1
19560329,-0.014378,66.898030,-0.014378,67.409360,-0.017169,61.080430,-0.015339,51.354070,-0.010039,49.374440,-0.003618,47.428090,0.001012,47.231930,0.001923,49.809320,0.001516,54.148810,0.000000,63.1
19560430,-0.009933,66.233550,-0.009933,66.739750,-0.003677,60.855840,-0.000313,51.338030,-0.000110,49.369030,-0.002157,47.325780,-0.000449,47.210730,0.001502,49.884150,0.001851,54.249000,0.003731,63.3
19560531,0.024215,67.837390,0.024215,68.355860,0.022974,62.253920,0.013862,52.049680,0.011196,49.921740,0.007394,47.675720,0.003586,47.380030,0.002634,50.015520,0.002218,54.369350,0.003717,63.5
19560629,0.002995,68.040590,0.002995,68.560620,-0.001207,62.178810,0.001397,52.122390,0.000292,49.936350,0.003791,47.856450,0.005086,47.621000,0.002410,50.136060,0.001984,54.477220,0.007407,64.0
19560731,-0.024001,66.407540,-0.024001,66.915100,-0.016697,61.140600,-0.013703,51.408150,-0.009486,49.462630,-0.001859,47.767510,0.000164,47.628810,0.002648,50.268820,0.001653,54.567260,0.007353,64.5
19560831,-0.017714,65.231200,-0.017714,65.729740,-0.017718,60.057300,-0.008803,50.955590,-0.010283,48.954020,-0.001941,47.674780,0.000120,47.634550,0.001711,50.354830,0.001690,54.659510,-0.003650,64.2
19560928,0.003050,65.430120,0.003050,65.930210,0.008173,60.548150,0.006639,51.293900,0.009166,49.402740,0.001620,47.752010,0.002186,47.738660,0.001799,50.445440,0.001837,54.759900,0.003663,64.5
19561031,-0.006992,64.972660,-0.006992,65.469260,-0.007732,60.079990,-0.002898,51.145250,-0.002207,49.293680,0.004175,47.951360,0.003971,47.928230,0.003338,50.613810,0.002528,54.898350,0.003650,64.7
19561130,-0.007299,64.498400,-0.007299,64.991400,-0.009392,59.515720,-0.003780,50.951910,-0.003053,49.143210,-0.002027,47.854200,-0.002325,47.816790,0.002210,50.725670,0.002045,55.010610,0.000000,64.7
19561231,-0.021192,63.131580,-0.021192,63.614090,-0.020490,58.296240,-0.001078,50.896990,0.000939,49.189340,0.002142,47.956700,0.002052,47.914930,0.002446,50.849760,0.002485,55.147340,0.003636,64.9
19570131,0.039325,65.614210,0.039325,66.115710,0.050519,61.241320,0.023739,52.105250,0.023739,50.357030,0.009031,48.389770,0.008473,48.320890,0.003171,51.010990,0.002586,55.289910,0.000000,64.9
19570228,0.001095,65.686050,0.001095,66.188090,-0.012056,60.503000,-0.001250,52.040100,-0.001250,50.294110,0.001468,48.460830,0.000337,48.337190,0.002372,51.131970,0.002389,55.422010,0.003623,65.2
19570329,-0.001425,65.592440,-0.001425,66.093790,0.009663,61.087610,0.001773,52.132370,0.001773,50.383260,0.003797,48.644840,0.001763,48.422410,0.003218,51.296540,0.002311,55.550060,0.003610,65.4
19570430,-0.025012,63.951850,-0.025012,64.440620,-0.015410,60.146270,-0.010123,51.604640,-0.010123,49.873230,0.001059,48.696330,0.001275,48.484130,0.002674,51.433700,0.002690,55.699480,0.003597,65.6
19570531,-0.002643,63.782840,-0.002643,64.270350,-0.014337,59.283940,-0.014337,50.864780,-0.001703,49.788300,0.001965,48.792030,0.002752,48.617570,0.002295,51.551720,0.002581,55.843260,0.003584,65.9
19570627,-0.028898,61.939660,-0.028898,62.413070,-0.019082,58.152680,-0.019082,49.894160,0.002233,49.899500,-0.001126,48.737100,0.002115,48.720400,0.002556,51.683510,0.002410,55.977850,0.003571,66.1
19570731,0.004566,62.222440,0.004566,62.698040,0.007688,58.599790,0.007688,50.277770,0.002304,50.014460,0.003401,48.902840,0.001430,48.790050,0.003310,51.854560,0.002950,56.142950,0.007117,66.6
19570830,-0.000038,62.220070,-0.000038,62.695620,0.006605,58.986820,0.006605,50.609850,0.002187,50.123860,0.001891,48.995290,0.003150,48.943770,0.003254,52.023310,0.002520,56.284430,0.000000,66.6
19570930,0.009974,62.840670,0.009974,63.320940,-0.007513,58.543660,-0.007513,50.229630,-0.002422,50.002450,0.002266,49.106340,0.002112,49.047120,0.003057,52.182340,0.002568,56.428980,0.000000,66.6
19571031,-0.004189,62.577450,-0.004189,63.055730,-0.004762,58.264860,-0.004762,49.990420,0.005869,50.295910,0.004965,49.350140,0.005934,49.338180,0.003445,52.362100,0.002590,56.575130,0.000000,66.6
19571129,0.054930,66.014820,0.054930,66.519370,0.074380,62.598620,0.074380,53.708720,0.030780,51.844020,0.019754,50.325030,0.009531,49.808410,0.004135,52.578650,0.002767,56.731670,0.003534,66.8
19571231,0.034926,68.320440,0.034926,68.842640,0.018652,63.766200,0.018652,54.710470,0.031669,53.485850,0.018002,51.230950,0.007162,50.165130,0.003400,52.757400,0.002485,56.872680,0.000000,66.8
19580131,-0.015496,67.261740,-0.015496,67.775820,0.004938,64.081080,0.004938,54.980630,0.003383,53.666800,0.005373,51.506230,0.008153,50.574130,0.004450,52.992160,0.002213,56.998560,0.007042,67.3
19580228,0.016872,68.396610,0.016872,68.919350,0.013958,64.975540,0.013958,55.748060,0.013858,54.410500,0.010530,52.048600,0.004532,50.803350,0.001564,53.075040,0.001207,57.067350,0.000000,67.3
19580331,0.009601,69.053290,0.009601,69.581030,0.012658,65.797980,0.012658,56.453730,0.005284,54.698020,0.005288,52.323840,0.002850,50.948140,0.001380,53.148300,0.000944,57.121210,0.006993,67.8
19580430,0.022060,70.576600,0.022060,71.116000,0.004740,66.109850,0.017831,57.460360,0.005188,54.981810,0.007560,52.719380,0.003102,51.106160,0.000783,53.189900,0.000840,57.169220,0.003472,68.0
19580529,0.012067,71.428240,0.012067,71.974160,0.003998,66.374180,0.002325,57.593930,0.006023,55.312960,0.005016,52.983820,0.003661,51.293260,0.002366,53.315760,0.001093,57.231710,0.000000,68.0
19580630,-0.018655,70.095760,-0.018655,70.631490,-0.019106,65.106030,-0.008298,57.116030,-0.006764,54.938820,-0.002481,52.852370,-0.000215,51.282230,0.000183,53.325520,0.000297,57.248720,0.000000,68.0
19580731,-0.040453,67.260180,-0.032789,68.315560,-0.009653,64.477550,-0.018454,56.061990,-0.009053,54.441450,-0.003180,52.684300,-0.001756,51.192180,0.000567,53.355750,0.000582,57.281990,0.003460,68.2
19580829,-0.040517,64.535000,-0.046323,65.150980,-0.049865,61.262410,-0.033632,54.176510,-0.035617,52.502410,-0.023830,51.428840,-0.008139,50.775540,-0.001241,53.289530,0.000448,57.307670,-0.003448,68.0
19580930,-0.017801,63.386210,-0.010456,64.469740,0.001055,61.327050,-0.004845,53.914070,-0.001661,52.415210,0.000609,51.460160,-0.000308,50.759920,0.002041,53.398290,0.001774,57.409340,0.000000,68.0
19581031,0.011167,64.094020,0.018009,65.630760,-0.001829,61.214870,0.003022,54.076970,0.000244,52.427980,0.004370,51.685050,0.005320,51.029940,0.003549,53.587800,0.001427,57.491250,0.000000,68.0
19581128,0.016027,65.121260,0.012062,66.422410,0.016436,62.220990,0.010757,54.658690,0.011956,53.054810,0.004822,51.934270,0.000975,51.079700,0.001810,53.684790,0.001089,57.553860,0.003460,68.2
19581231,-0.021443,63.724880,-0.018346,65.203840,-0.031056,60.288650,-0.020257,53.551470,-0.015010,52.258460,0.005165,52.202510,0.004981,51.334140,0.002904,53.840720,0.002148,57.677510,-0.003448,68.0
19590130,-0.010256,63.071310,-0.010757,64.502450,-0.001218,60.215230,-0.003318,53.373770,-0.001342,52.188320,-0.001990,52.098630,-0.001774,51.243060,0.002401,53.969960,0.002051,57.795800,0.003460,68.2
19590227,0.004223,63.337640,0.011971,65.274590,0.014538,61.090620,0.010261,53.921460,0.010740,52.748850,0.006547,52.439710,0.003624,51.428770,0.002384,54.098650,0.001882,57.904560,-0.003448,68.0
19590331,-0.004803,63.033460,0.001653,65.382490,-0.011762,60.372080,-0.005763,53.610680,-0.003725,52.552330,0.001940,52.541460,0.002679,51.566550,0.002492,54.233470,0.002153,58.029230,0.000000,68.0
19590430,-0.009145,62.457000,-0.011663,64.619910,-0.018114,59.278490,-0.007295,53.219590,-0.005210,52.278550,-0.000739,52.502630,0.000705,51.602890,0.002375,54.362260,0.001941,58.141910,0.003460,68.2
19590529,-0.003809,62.219120,-0.000557,64.583950,0.000859,59.329420,-0.000103,53.214130,-0.000101,52.273260,0.002546,52.636290,0.002439,51.728750,0.002287,54.486600,0.002189,58.269150,0.000000,68.2
19590630,0.002046,62.346400,0.001040,64.651100,-0.004859,59.041130,-0.005172,52.938910,-0.007676,51.872010,0.000097,52.641390,0.002066,51.835610,0.002968,54.648310,0.002519,58.415920,0.003448,68.5
19590731,0.010240,62.984840,0.005972,65.037220,0.002523,59.190090,0.002085,53.049280,0.003362,52.046410,-0.001552,52.559690,0.002264,51.952990,0.003560,54.842840,0.002192,58.543980,0.003436,68.7
19590831,-0.017295,61.895520,-0.004118,64.769390,-0.018395,58.101290,-0.009314,52.555180,-0.000061,52.043220,-0.003394,52.381300,0.001060,52.008060,0.001355,54.917150,0.001861,58.652930,0.000000,68.7
19590930,0.006090,62.272460,-0.005656,64.403030,0.007059,58.511430,0.001999,52.660220,0.005713,52.340550,0.004251,52.603980,0.001681,52.095470,0.002929,55.078020,0.002915,58.823900,0.003425,68.9
19591030,0.017361,63.353580,0.015037,65.371460,0.017870,59.557010,0.020488,53.739150,0.021109,53.445430,0.008622,53.057540,0.010715,52.653680,0.005085,55.358080,0.003015,59.001260,0.003413,69.2
19591130,-0.012005,62.592980,-0.011874,64.595280,-0.009491,58.991760,-0.003998,53.524270,-0.009147,52.956570,-0.002329,52.933960,0.000872,52.699580,0.003330,55.542430,0.002554,59.151920,0.000000,69.2
19591231,-0.031838,60.600140,-0.015891,63.568760,-0.024037,57.573800,-0.012100,52.876640,-0.007175,52.576610,0.004848,53.190570,0.003418,52.879710,0.004129,55.771770,0.002525,59.301300,0.000000,69.2
19600129,0.007562,61.058410,0.011183,64.279660,0.026651,59.108210,0.010084,53.409860,0.015410,53.386800,0.009443,53.692880,0.006716,53.234880,0.004775,56.038060,0.003318,59.498070,-0.003401,68.9
19600229,0.016391,62.059260,0.020388,65.590210,0.014736,59.979230,0.011523,54.025280,0.007180,53.770100,0.008344,54.140860,0.004987,53.500360,0.003672,56.243840,0.002863,59.668390,0.003413,69.2
19600331,0.049755,65.146990,0.028206,67.440250,0.033964,62.016360,0.031949,55.751330,0.029170,55.338570,0.014125,54.905600,0.011916,54.137850,0.005824,56.571410,0.003240,59.861700,0.000000,69.2
19600429,-0.020358,63.820750,-0.016984,66.294850,-0.013841,61.157980,-0.009320,55.231770,-0.006427,54.982920,-0.003661,54.704630,-0.002084,54.025020,0.002538,56.714980,0.001944,59.978080,0.003401,69.4
19600531,0.024570,65.388800,0.015174,67.300770,0.018973,62.318320,0.018973,56.279660,0.003144,55.155780,0.006015,55.033650,0.004369,54.261050,0.002981,56.884040,0.002699,60.139950,0.000000,69.4
19600630,0.028576,67.257370,0.017256,68.462130,0.015537,63.286580,0.015537,57.154060,0.021676,56.351350,0.008191,55.484430,0.013749,55.007080,0.004909,57.163290,0.001920,60.255430,0.003390,69.6
19600729,0.037026,69.747640,0.036755,70.978440,0.033931,65.433920,0.027054,58.700310,0.027150,57.881280,0.015361,56.336730,0.003105,55.177890,0.002337,57.296890,0.001330,60.335590,0.000000,69.6
19600831,-0.016062,68.627350,-0.006736,70.500330,-0.002375,65.278530,-0.003341,58.504220,-0.000804,57.834770,0.008301,56.804400,0.001205,55.244390,0.002117,57.418190,0.001632,60.434030,0.000000,69.6
19600930,-0.003622,68.378760,0.007524,71.030810,0.005782,65.655970,0.004964,58.794630,0.001789,57.938220,0.002977,56.973500,0.003164,55.419180,0.001648,57.512810,0.001578,60.529410,0.000000,69.6
19601031,-0.003534,68.137110,0.001521,71.138810,-0.006031,65.260020,-0.001703,58.694490,0.000727,57.980330,0.000336,56.992640,0.003340,55.604300,0.003022,57.686610,0.002156,60.659910,0.006757,70.1
19601130,-0.014388,67.156770,-0.016624,69.956210,-0.018884,64.027620,-0.004241,58.445580,-0.005249,57.676020,0.000565,57.024830,0.000799,55.648720,0.001599,57.778860,0.001293,60.738360,0.000000,70.1
19601230,0.033076,69.378040,0.029732,72.036140,0.029079,65.889490,0.022009,59.731920,0.020627,58.865680,0.011715,57.692880,0.005530,55.956440,0.002359,57.915140,0.001553,60.832680,0.000000,70.1
19610131,-0.012612,68.503030,-0.011041,71.240790,-0.008035,65.360080,-0.005221,59.420040,-0.005943,58.515860,-0.003329,57.500800,0.000647,55.992650,0.002047,58.033690,0.001940,60.950690,0.000000,70.1
19610228,0.024233,70.163070,0.018527,72.560650,0.016318,66.426610,0.007883,59.888440,0.009028,59.044140,0.003260,57.688290,0.001157,56.057440,0.001382,58.113920,0.001649,61.051200,0.000000,70.1
19610330,-0.000238,70.146380,0.001687,72.683090,-0.006057,66.024260,0.002529,60.039910,0.003650,59.259640,0.004403,57.942260,0.003278,56.241200,0.002794,58.276300,0.002012,61.174040,0.000000,70.1
19610428,0.015599,71.240580,0.011845,73.544010,0.012877,66.874470,0.006687,60.441390,0.005362,59.577410,0.001285,58.016720,0.002817,56.399620,0.002444,58.418710,0.001746,61.280850,0.000000,70.1
19610531,0.009878,71.944320,0.003204,73.779660,-0.000990,66.808280,-0.004477,60.170770,-0.002770,59.412370,-0.000731,57.974330,0.002604,56.546480,0.002036,58.537640,0.001774,61.389570,0.000000,70.1
19610630,-0.028078,69.924240,-0.021593,72.186510,-0.013138,65.930550,-0.000586,60.135530,-0.001919,59.298370,0.001143,58.040570,0.002019,56.660670,0.002213,58.667200,0.002008,61.512840,0.000000,70.1
