"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 14, 2019","1,461.85","1,441.25","1,463.30","1,435.50","-","1.43%"
"Jun 13, 2019","1,441.30","1,405.20","1,443.00","1,398.65","-","2.57%"
"Jun 12, 2019","1,405.20","1,389.45","1,409.00","1,382.10","-","1.14%"
"Jun 11, 2019","1,389.40","1,377.65","1,395.50","1,372.00","-","0.79%"
"Jun 10, 2019","1,378.50","1,357.05","1,388.00","1,341.70","-","1.61%"
"Jun 09, 2019","1,356.70","1,352.85","1,358.15","1,351.80","-","0.34%"
"Jun 07, 2019","1,352.10","1,342.00","1,369.20","1,338.70","-","0.75%"
"Jun 06, 2019","1,342.00","1,325.40","1,352.20","1,325.40","-","1.25%"
"Jun 05, 2019","1,325.40","1,342.50","1,345.00","1,312.70","-","-1.22%"
"Jun 04, 2019","1,341.80","1,325.15","1,349.30","1,311.50","-","1.25%"
"Jun 03, 2019","1,325.20","1,324.50","1,345.70","1,305.20","-","0.05%"
"Jun 02, 2019","1,324.50","1,323.25","1,324.50","1,321.65","-","0.03%"
"May 31, 2019","1,324.15","1,361.10","1,370.00","1,315.45","-","-2.63%"
"May 30, 2019","1,359.85","1,340.05","1,373.60","1,324.35","-","1.47%"
"May 29, 2019","1,340.10","1,337.70","1,344.80","1,323.20","-","0.29%"
"May 28, 2019","1,336.25","1,328.80","1,341.85","1,322.10","-","0.57%"
"May 27, 2019","1,328.65","1,325.00","1,331.40","1,315.00","-","0.28%"
"May 26, 2019","1,325.00","1,330.40","1,330.40","1,320.00","-","-0.20%"
"May 24, 2019","1,327.70","1,307.65","1,333.30","1,307.65","-","1.48%"
"May 23, 2019","1,308.40","1,309.45","1,317.10","1,301.30","-","-0.10%"
"May 22, 2019","1,309.70","1,317.25","1,323.10","1,292.60","-","-0.52%"
"May 21, 2019","1,316.55","1,326.80","1,332.90","1,311.05","-","-0.77%"
"May 20, 2019","1,326.80","1,307.15","1,332.60","1,306.10","-","1.51%"
"May 19, 2019","1,307.10","1,304.70","1,308.70","1,303.90","-","-0.06%"
"May 17, 2019","1,307.85","1,328.45","1,328.45","1,303.15","-","-1.55%"
"May 16, 2019","1,328.40","1,330.00","1,338.90","1,320.10","-","-0.12%"
"May 15, 2019","1,330.05","1,331.30","1,349.00","1,298.35","-","-0.14%"
"May 14, 2019","1,331.90","1,316.60","1,336.40","1,308.20","-","1.16%"
"May 13, 2019","1,316.60","1,337.50","1,341.35","1,310.80","-","-1.57%"
"May 12, 2019","1,337.60","1,350.70","1,350.70","1,336.70","-","-0.77%"
"May 10, 2019","1,348.00","1,291.65","1,353.40","1,287.75","-","4.46%"
"May 09, 2019","1,290.40","1,312.20","1,317.40","1,256.50","-","-1.67%"
"May 08, 2019","1,312.30","1,321.30","1,331.60","1,305.30","-","-0.68%"
"May 07, 2019","1,321.30","1,338.60","1,346.30","1,308.40","-","-1.25%"
"May 06, 2019","1,338.00","1,341.10","1,362.00","1,324.25","-","-0.25%"
"May 05, 2019","1,341.30","1,363.65","1,364.20","1,340.05","-","-1.77%"
"May 03, 2019","1,365.50","1,349.00","1,373.05","1,335.20","-","1.22%"
"May 02, 2019","1,349.00","1,345.00","1,356.00","1,325.20","-","0.30%"
"May 01, 2019","1,344.90","1,372.10","1,374.30","1,304.00","-","-2.08%"
"Apr 30, 2019","1,373.45","1,369.50","1,388.50","1,344.00","-","0.28%"
"Apr 29, 2019","1,369.60","1,453.80","1,457.10","1,353.70","-","-5.76%"
